chapter_id,chapter_name,zone,region,chapter_type,account_type,city,state,country,email,phone,lat,lon,snapshot_date
a0M6g00000W36Nx,Purple Boots NSBE Jr.,Danger Zone,Region 2,,Chapter,Waldorf,Maryland,United States,alpaxton1972@gmail.com,703  655-9432,38.80069412492746,-76.76342206606995,2026-06-19
a0M6g00000W36O1,NSBE Potomac River Professionals,Comfort Zone,Region 2,,Chapter,Dahlgren,Virginia,United States,nsbepotomacriverae@gmail.com,,37.83684856955219,-77.96537841398072,2026-06-19
a0M6g00000W36O2,Jamaica Professionals,International Zone,Region 3,,Chapter,,,United States,,000  000000,40.00545129153436,-98.30472095364344,2026-06-19
a0M6g00000W36O3,Stennis Space Center Professional Chapter,MO Zone,Region 5,,Chapter,,,United States,ssc_nsbe@bellsouth.net,000  000000,40.04234088883961,-98.75641304184438,2026-06-19
a0M6g00000W36O4,Williams Elementary School Eagles,Primary Zone,Region 3,,Chapter,Macon,Georgia,United States,gpdine403@gmail.com,478  779-3650,33.07973318341303,-83.7848856286345,2026-06-19
a0M6g00000W36O5,NSBE Jr. Woony @ the C3 Center NSBE Jr.,New England Zone,Region 1,,Chapter,Woonsocket,Rhode Island,United States,nsbejrwoony@gmail.com,401  7620993,41.56174276568605,-71.209418941539,2026-06-19
a0M6g00000W36O6,Kwame Nkrumah University of Science and Technology (KNUST) - Ghana,International Zone,Region 1,,Chapter,KUMASI,,Ghana,nsbe_knust@yahoo.com,000  000000,8.073827133546953,-0.690986710724226,2026-06-19
a0M6g00000W36O8,Gulf Coast (MS) Links NSBE-Jr,Primary Zone,Region 3,,Chapter,Gulfport,Mississippi,United States,gulfcoastlinks@gmail.com,228-324-1223,32.68348477570312,-89.65248969865222,2026-06-19
a0M6g00000W36O9,SUNY Old Westbury NSBE,Upstate Zone,Region 1,,Chapter,Old Westbury,New York,United States,emartinez.ua@gmail.com,929  347-9835,42.156706793941495,-75.22295005973339,2026-06-19
a0M6g00000W36OB,University Of Wisconsin-Madison,,Region 4,,Non-Member,Madison,Wisconsin,United States,,,44.084234396168625,-89.59716254757686,2026-06-19
a0M6g00000W36OC,Prince George's Community College Chapter,Terror Zone,Region 2,,Chapter,Largo,Maryland,United States,,240  2816250,38.76110801359311,-76.50007764948377,2026-06-19
a0M6g00000W36OE,Stevens Institute of Technology ACES Program,Comfort Zone,Region 2,,Chapter,Hoboken,New Jersey,United States,ethomps5@stevens.edu,201  2163610,40.03559457736036,-74.73242447750816,2026-06-19
a0M6g00000W36OF,Washington Tennis Education Foundation (WTEF),Danger Zone,Region 2,,Chapter,Washington,District of Columbia,United States,tracy@cybersecurekids.com,202  291-9888,39.08316285675705,-77.30896282074747,2026-06-19
a0M6g00000W36OG,Obafemi Awolowo University,International Zone,Region 1,,Chapter,Ile Ife,,Nigeria,tolumorayo@gmail.com,000  000000,9.362194669730787,8.833290679505774,2026-06-19
a0M6g00000W36OH,Jo Johnson High School,Primary Zone,Region 3,,Chapter,Huntsville,Alabama,United States,aamunsbepres@yahoo.com,000  000000,32.504705599976205,-86.65683705710003,2026-06-19
a0M6g00000W36OJ,"OIOM, Ondo State NSBE Jr.",International Zone,Region 1,,Chapter,Victoria Island Lagos,,Nigeria,,,9.174139979519923,8.855444602917943,2026-06-19
a0M6g00000W36OL,Federal University Of Technology-Owerri,International Zone,Region 1,,Chapter,OWERRI,,Nigeria,nsbefuto2017@gmail.com,000  000000,9.311738496742535,8.828145394221208,2026-06-19
a0M6g00000W36OM,York Memorial,Canada Zone,Region 1,,Chapter,TORONTO,Ontario,Canada,davebouttell@yahoo.ca,000  000000,51.31412340668968,-85.44747567699275,2026-06-19
a0M6g00000W36ON,Metropolitan Atlanta Jr,PCI Zone,Region 3,,Chapter,Atlanta,Georgia,United States,secretary.nsbeatc@gmail.com,404  7914440,33.17871056328095,-83.32319389075845,2026-06-19
a0M6g00000W36OP,Vallejo High School NSBE Jr.,Southern California Zone,Region 6,,Chapter,Vallejo,California,United States,,707  556-1700,36.17746824637021,-119.56652259209602,2026-06-19
a0M6g00000W36OQ,Nsbe Tu-Clausthal,International Zone,Region 2,,Chapter,Clausthal,,Germany,,000  000000,,,2026-06-19
a0M6g00000W36OR,Nsbe Zest,International Zone,Region 1,,Chapter,tema,,Ghana,,000  000000,7.902489629539861,-0.8439154331798481,2026-06-19
a0M6g00000W36OS,Kumasi Polytechnic,International Zone,Region 1,,Chapter,Kumasi,,Ghana,nsbe.knust@gmail.com,000  000000,8.294867174637046,-1.2609274731525848,2026-06-19
a0M6g00000W36OT,University Preparatory Secondary School Nsbe Jr.,International Zone,Region 1,,Chapter,Benin City,,Nigeria,nsbeupss@yahoo.com,000  000000,8.873683695652634,8.702906431065072,2026-06-19
a0M6g00000W36OU,University Of Delaware Nsbe Jr.,Danger Zone,Region 2,,Chapter,NEWARK,Delaware,United States,ud.pcic@gmail.com,000  000000,39.30548577808316,-75.4570421508453,2026-06-19
a0M6g00000W36OV,University Of Nigeria Nsukka,International Zone,Region 1,,Chapter,"University of Nigeria, Nsukka",,Nigeria,don_joe07@yahoo.com,000  000000,8.766351833406992,8.608293519431314,2026-06-19
a0M6g00000W36OX,Vectrus,,,,Chapter,,,United States,,,39.88638478344589,-98.51986605408652,2026-06-19
a0M6g00000W36Ob,Cape Coast Polytechnic,International Zone,Region 1,,Chapter,"CAPE COAST, CENTRAL REGION",,Ghana,cpolynsbe@yahoo.com,000  000000,8.056633773237861,-0.8690487796981354,2026-06-19
a0M6g00000W36Oc,Indianola Informal Alternative,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,39.9273830423386,-98.37632979122739,2026-06-19
a0M6g00000W36Od,Dallas Links NSBE Jr.,Big Tex Zone,Region 5,,Chapter,Dallas,Texas,United States,president@dallaslinks.org,467  2464,31.141819444279214,-97.53720563622396,2026-06-19
a0M6g00000W36Of,University Of Swaziland Nsbe Chapter,International Zone,Region 5,,Chapter,,,United States,123098@uniswacc.uniswa.sz,000  000000,39.902637500221466,-98.85866464327266,2026-06-19
a0M6g00000W36Og,Worcester Polytechnic Jr.,New England Zone,Region 1,,Chapter,WORCESTER,Massachusetts,United States,ensbe@wpi.edu,000  000000,42.07138057850786,-71.51092615353932,2026-06-19
a0M6g00000W36Oh,Welcome Center At Mcguffey,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,40.089391050781195,-98.4541639105984,2026-06-19
a0M6g00000W36Ok,Kutztown University,Danger Zone,Region 2,,Chapter,,,United States,rime2329@kutztown.edu,000  000000,39.54158565493033,-98.51490753468892,2026-06-19
a0M6g00000W36Om,Kinbu Senior High Technical,International Zone,Region 1,,Chapter,Accra,,Ghana,gandawi29@yahoo.com,000  000000,7.75171659134597,-0.8593884081478941,2026-06-19
a0M6g00000W36On,Friendship Public Charter School - Blow Pierce,Terror Zone,Region 2,,Chapter,WASHINGTON,District of Columbia,United States,jpowell@friendshipschools.org,000  000000,39.126646596756125,-76.96139760918702,2026-06-19
a0M6g00000W36Oq,University Of Mines And Technology,International Zone,Region 1,,Chapter,TARKWA,,Ghana,umatnsbe@yahoo.co.uk,000  000000,8.010453826826197,-1.1361859897524302,2026-06-19
a0M6g00000W36Or,Wordizbon Productions,,,,Chapter,,,United States,,,39.79067501481291,-98.32462415232925,2026-06-19
a0M6g00000W36Ov,Knust Senior High School,International Zone,Region 1,,Chapter,Kumai,,Ghana,nsbe.knust@gmail.com,045  1262166,8.10282423167701,-1.00937243821291,2026-06-19
a0M6g00000W36Ow,University of Maryland Eastern Shore,Terror Zone,Region 2,,Chapter,Princess Anne,Maryland,United States,awalker1@umes.edu,410  651-7559,38.971708670373864,-77.116835183198,2026-06-19
a0M6g00000W36Ox,NSBE Mott MacDonald Chapter,New Jersey Zone,Region 1,,Chapter,Iselin,New Jersey,United States,nsbeofficers@mottmac.com,,40.04900918092847,-74.73589336732245,2026-06-19
a0M6g00000W36Oy,"Student Health and Wellness, Michigan Technological University",,,,Chapter,,,United States,,,39.73966848028107,-98.2685994470466,2026-06-19
a0M6g00000W36P1,University Of Benin Demonstration Secondary School,International Zone,Region 1,,Chapter,BENIN-CITY,,Nigeria,udss.benin@yahoo.com,000  000000,9.085607376401125,8.489688114281462,2026-06-19
a0M6g00000W36P2,NewRock Chapter of NSBE Jr.,Professional Zone,Region 3,,Chapter,Conyers,Georgia,United States,thestemhousefoundation@gmail.com,770  3543572,32.76464409622306,-83.75626013277792,2026-06-19
a0M6g00000W36P3,G.E Peters Adventist School NSBE Jr.,Terror Zone,Region 2,,Chapter,Hyattsville,Maryland,United States,,202  413-7289,39.28495744488574,-76.88376104461264,2026-06-19
a0M6g00000W36P5,University Of Nigeria Pci,International Zone,Region 1,,Chapter,"NSUKKA,",,Nigeria,,000  000000,9.27275406421569,8.887193483288815,2026-06-19
a0M6g00000W36P6,Benjamin Franklin Institute of Technology,New England Zone,Region 1,,Chapter,Boston,Massachusetts,United States,sayala@bfit.edu,,41.95774553878909,-71.45404417316125,2026-06-19
a0M6g00000W36P7,Wichita Links STEM Scholars NSBE Jr.,Cajun Zone,Region 5,,Chapter,Wichita,Kansas,United States,cbm3b@aol.com,316  516-8588,38.84796724435978,-96.79498934756751,2026-06-19
a0M6g00000W36P8,Tallahassee National Society of Black Engineers Junior,Primary Zone,Region 3,,Chapter,Tallahassee,Florida,United States,,678  982-1924,27.451939862302115,-81.39047111681948,2026-06-19
a0M6g00000W36PE,Tri-State University,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,40.09686639710074,-98.5640009869537,2026-06-19
a0M6g00000W36PJ,Towson University [DEACTIVATED],Terror Zone,Region 2,,Chapter,Towson,Maryland,United States,nsbetowson@gmail.com,(240) 601-0786,39.10052318424081,-77.00388222805671,2026-06-19
a0M6g00000W36PK,Ce King High School,Big Tex Zone,Region 5,,Chapter,Houston,,United States,,000  000000,40.051915528881246,-98.5804799731255,2026-06-19
a0M6g00000W36PO,Wolaita Sodo University,International Zone,Region 4,,Chapter,Wolaita Sodo,,Ethiopia,,000  000000,8.818714456599789,40.617810469514296,2026-06-19
a0M6g00000W36PP,State College Area School District NSBE Jr.,Primary Zone,Region 1,,Chapter,State College,Pennsylvania,United States,rjw11@scasd.org,717  348-6922,40.9060993888619,-76.97934965675798,2026-06-19
a0M6g00000W36PT,Liberty University,Comfort Zone,Region 2,,Chapter,Lynchburg,Virginia,United States,lunsbe.pres@gmail.com,434  5266619,37.61337569814738,-78.48264044054666,2026-06-19
a0M6g00000W36PV,Ghana Technology University College - Kumasi,International Zone,Region 1,,Chapter,Kumasi,,Ghana,ksigtucnsbe@gmail.com,000  000000,8.254745988776726,-0.7172560925842091,2026-06-19
a0M6g00000W36PW,University Of The Virgin Islands,Primary Zone,Region 3,,Chapter,ST. THOMAS,US Virgin Islands,United States,warchib@uvi.edu,000  000000,39.85099072379901,-98.47987781182992,2026-06-19
a0M6g00000W36PX,MCCL & Salem Baptist Galaxy Navigators a LINKS-NSBE Jr.,Danger Zone,Region 2,,Chapter,Lansdale,Pennsylvania,United States,mcclstem@gmail.com,267  210-2468,40.564572042497566,-77.26591924303087,2026-06-19
a0M6g00000W36PZ,Nsbe- London Chapter,International Zone,Region 2,,Chapter,DERBY,,United Kingdom,nsinius@yahoo.com,000  000000,,,2026-06-19
a0M6g00000W36Pd,Central University Of Technology,International Zone,Region 5,,Chapter,Bloemfontein,,South Africa,rapakwana@hotmail.com,000  000000,-30.82588609484991,22.655227028852767,2026-06-19
a0M6g00000W36Pi,University Of Uyo,International Zone,Region 1,,Chapter,Uyo,,Nigeria,nsbeuniuyo@gmail.com,000  000000,8.894912502673332,8.910948522484581,2026-06-19
a0M6g00000W36Pk,University Of Trinidad And Tobago,International Zone,Region 3,,Chapter,,,United States,,000  000000,39.580382610514974,-98.7708109436597,2026-06-19
a0M6g00000W36Pn,Ad University,International Zone,Region 1,,Chapter,richland,,Nigeria,akintee@gmail.com,000  000000,9.116029841525545,8.475891852654792,2026-06-19
a0M6g00000W36Ps,Ashesi University,International Zone,Region 1,,Chapter,Cantonments - Accra,,Ghana,,000  000000,7.710744679302452,-0.9788786308114266,2026-06-19
a0M6g00000W36Pt,Allen University STEM Academy,,Region 2,,Chapter,Columbia,South Carolina,United States,feldmire@allenuniversity.edu,803  255-4742,33.764557289697635,-80.85669549991168,2026-06-19
a0M6g00000W36Pu,"The Greater Hudson Valley (NY) Chapter of The Links, Inc, NSBE Jr.",Primary Zone,Region 1,,Chapter,New Rochelle,New York,United States,dye8229@aol.com,646  3013594,42.45426973828607,-75.19235580799545,2026-06-19
a0M6g00000W36Pv,Brass City STEAMers - Links,PCI Zone,Region 1,,Chapter,Waterbury,Connecticut,United States,gene.council@gmail.com,267  694-2252,41.887185561869146,-72.47362802280395,2026-06-19
a0M6g00000W36Pw,Alcon Research,,,,Chapter,,,United States,,,40.05866130833513,-98.48759985788574,2026-06-19
a0M6g00000W36Py,Mife Construction Nigeria Limited,,,,Chapter,,,United States,,,39.91240266022588,-98.48205113804444,2026-06-19
a0M6g00000W36QC,O 'Reilly Senior High School Nsbe Jr,International Zone,Region 1,,Chapter,Accra,,Ghana,r_nyomase@yahoo.com,000  000000,8.07984688585247,-1.36166245958269,2026-06-19
a0M6g00000W36QD,Heriot-Watt University,International Zone,Region 2,,Chapter,EDINBURGH,,United Kingdom,nsbehwu@yahoo.com,000  000000,,,2026-06-19
a0M6g00000W36QE,South Seattle Community College,Northwest Zone,Region 6,,Chapter,,,United States,,000  000000,40.148964805412454,-98.51957736697409,2026-06-19
a0M6g00000W36QH,Enugu Alumni Chapter,International Zone,Region 1,,Chapter,Enugu,,Nigeria,nsbeenugu@gmail.com,000  000000,9.279026087581697,8.589397287342955,2026-06-19
a0M6g00000W36QM,Capitol Technology University,Danger Zone,Region 2,,Chapter,Laurel,Maryland,United States,xarichards@captechu.edu,301  3692800,38.72262404974106,-76.79528673808649,2026-06-19
a0M6g00000W36QS,Ecole Polytechnique,Canada Zone,Region 1,,Chapter,MONTREAL,Quebec,Canada,nsbepolymtl@gmail.com,000  000000,52.94493308352115,-73.59320749818198,2026-06-19
a0M6g00000W36QT,His Glory Secondary School,International Zone,Region 1,,Chapter,Off Odukoya Street,,Nigeria,adesijiholland94@yahoo.com,000  000000,8.969801937913454,8.500178261466806,2026-06-19
a0M6g00000W36QU,University Of Central Florida Nsbe Jr.,Primary Zone,Region 3,,Chapter,Orlando,Florida,United States,nsbe.ucf.pci@gmail.com,000  000000,27.78556041214803,-81.77408830221457,2026-06-19
a0M6g00000W36QW,Sudan Professionals,International Zone,Region 2,,Chapter,khartoum,,Sudan,,000  000000,,,2026-06-19
a0M6g00000W36Qc,Vocational Training And Development Institute,International Zone,Region 3,,Chapter,,,United States,,000  000000,40.157252318134866,-98.80845088456314,2026-06-19
a0M6g00000W36Qe,Quinnipiac University,Primary Zone,Region 1,,Chapter,Hamden,Connecticut,United States,nsbe@quinnipiac.edu,732  299-6407,41.471547897338965,-72.8995986703528,2026-06-19
a0M6g00000W36Qh,Club Ingeniero Roblegal,International Zone,Region 5,,Chapter,"Gazcue, Santo Domingo",,Dominican Republic,golub.dan@gmail.com,000  000000,,,2026-06-19
a0M6g00000W36Ql,University Of Ghana-Legon,International Zone,Region 1,,Chapter,ACCRA-LEGON,,Ghana,nsbe_legon@yahoo.com,000  000000,7.97681642336517,-1.0237038201180966,2026-06-19
a0M6g00000W36Qm,St. Clair College,Primary Zone,Region 4,,Chapter,WINDSOR,Ontario,Canada,nsbe_stclair@hotmail.com,000  000000,51.35441832579699,-85.00819876059805,2026-06-19
a0M6g00000W36Qq,Accra Polytechnic-Ghana,International Zone,Region 1,,Chapter,Accra,,Ghana,apolynsbe@yahoo.com,000  000000,7.796154759845708,-0.8882599015215026,2026-06-19
a0M6g00000W36Qr,Yaba College Of Technology,International Zone,Region 1,,Chapter,LAGOS,,Nigeria,yctnsbechapter@gmail.com,000  000000,8.74952814210363,8.508971930913537,2026-06-19
a0M6g00000W36Qs,Unicol & Polytechnics,International Zone,Region 1,,Chapter,Koforidua,,Ghana,nsbeucp@yahoo.com,000  000000,7.921103809597615,-1.3515036480632059,2026-06-19
a0M6g00000W36Qt,University Of Alabama-Tuscaloosa NSBE Jr.,Primary Zone,Region 3,,Chapter,Tuscaloosa,Alabama,United States,uatnsbe@gmail.com,000  000000,32.88903962238755,-86.6663125741188,2026-06-19
a0M6g00000W36Qu,Legacy At Brookhaven,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,40.00101220038663,-98.56789784660988,2026-06-19
a0M6g00000W36Qv,University Of Ottawa,Canada Zone,Region 1,,Chapter,OTTAWA,Ontario,Canada,uofo.nsbeuofo@gmail.com,000  000000,51.32656126548504,-85.39595432410506,2026-06-19
a0M6g00000W36Qw,University Of Toronto Pci,Canada Zone,Region 1,,Chapter,TORONTO,Ontario,Canada,troy.patterson@utoronto.ca,000  000000,50.93267712275459,-85.60323370095784,2026-06-19
a0M6g00000W36R0,NSBE Rivers State,International Zone,Region 1,,Chapter,PORT HARCOURT RIVERS,,Nigeria,peaceikpotokin@yahoo.com,706  3665467,9.190497146941025,9.022188709710043,2026-06-19
a0M6g00000W36R5,Hofstra University Pci,Metro/LI Zone,Region 1,,Chapter,HEMPSTEAD,New York,United States,edamea@mail1.hofstra.edu,000  000000,41.82678826741431,-74.90774255222153,2026-06-19
a0M6g00000W36R6,Wollo University,International Zone,Region 4,,Chapter,Kombolcha,,Ethiopia,ethiopiansbe@gmail.com,000  000000,9.32070612701779,40.71844237960971,2026-06-19
a0M6g00000W36R7,ckingknowledge,PCI Zone,Region 4,,Chapter,Southfield,Michigan,United States,customerdesigned@gmail.com,336  5003332,43.358261430855855,-84.45215381387113,2026-06-19
a0M6g00000W36RA,Nsbe Uniben,International Zone,Region 1,,Chapter,"BENIN CITY, EDO STATE",,Nigeria,nsbeuniben@yahoo.com,000  000000,9.219707461692188,8.926576374785402,2026-06-19
a0M6g00000W36RB,Marion-Franklin High School,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,39.56390267604197,-98.28117246260759,2026-06-19
a0M6g00000W36RD,New Haven Connecticut NSBE Jr.,New England Zone,Region 1,,Chapter,New Haven,Connecticut,United States,jayne.gary@ct.gov,203  9037065,41.265994182486104,-72.52003117432956,2026-06-19
a0M6g00000W36RF,Nsbe Kwara State Polytechnic,International Zone,Region 1,,Chapter,"ILORIN, KWARA STATE",,Nigeria,,000  000000,8.785718298591789,8.461539748123446,2026-06-19
a0M6g00000W36RG,Adisadel College,International Zone,Region 1,,Chapter,Cape Coast,,Ghana,,000  000000,7.599225902466793,-1.0615203061247716,2026-06-19
a0M6g00000W36RH,University Of Toledo Pci,PCI Zone,Region 4,,Chapter,TOLEDO,Ohio,United States,twillia3@utnet.utoledo.edu,000  000000,40.27283445870217,-82.99871996195908,2026-06-19
a0M6g00000W36RI,Girls For A Change NSBE Jr.,Comfort Zone,Region 2,,Chapter,Richmond,Virginia,United States,,804  8524385,37.73510011256273,-78.23830838177948,2026-06-19
a0M6g00000W36RK,Ghana Technology University College (Gt) Chapter,International Zone,Region 1,,Chapter,ACCRA,,Ghana,,000  000000,8.13386272288912,-0.7480087857509774,2026-06-19
a0M6g00000W36RL,"No Mercy, STEM Innovation Academy of the Oranges NSBE Jr.",New Jersey Zone,Region 1,,Chapter,Orange,New Jersey,United States,nomercyoftheoranges@gmail.com,201  5092476,40.40570107623696,-74.78392372789143,2026-06-19
a0M6g00000W36RM,TOWER OF FAITH OUTREACH,Big Tex Zone,Region 5,,Chapter,Grand Prairie,Texas,United States,tofoutreach@gmail.com,832  7411254,30.9112605562969,-97.2741381922174,2026-06-19
a0M6g00000W36RN,"North Broward County (FL) StemGems2 - a LINKS-NSBE, Jr. Chapter",,Region 3,,Chapter,Coral Springs,Florida,United States,northbrowardcounty@linksinc.org,954  2631984,27.478393145105525,-81.75198391242643,2026-06-19
a0M6g00000W36RU,St Thomas Aquinas Secondary School - West Africa,International Zone,Region 1,,Chapter,Accra,,Ghana,seedafrique.gh@gmail.com,275  314373,8.256253233463438,-0.7077346109713601,2026-06-19
a0M6g00000W36RZ,National Advanced School Of Public Works Yaounde,International Zone,Region 4,,Chapter,YAOUNDE,,Cameroon,,000  000000,7.307542223934225,12.471877821669157,2026-06-19
a0M6g00000W36Ra,"The Navigators, a Patuxent River (MD) Links NSBE Jr. Chapter",Danger Zone,Region 2,,Chapter,Gaithersburg,Maryland,United States,prcnsbejr@gmail.com,312  914-1481,39.0336679188478,-76.62467862239455,2026-06-19
a0M6g00000W36Rb,East Early College High School,Big Tex Zone,Region 5,,Chapter,Katy,Texas,United States,ssaenz3@houstonisd.org,,30.7265939314851,-97.81255099575505,2026-06-19
a0M6g00000W36Re,University Of Ontario Institute Of Technology,Canada Zone,Region 1,,Chapter,Oshawa,Ontario,Canada,uoitnsbe@gmail.com,000  000000,51.33373916248052,-85.51041341628985,2026-06-19
a0M6g00000W36Rf,London Professionals,International Zone,Region 2,,Chapter,CHARLTON,,United States,akiesony@yahoo.com,000  000000,39.9445366094884,-98.68364395077708,2026-06-19
a0M6g00000W36Rg,Carterpillar's Promise NSBE Jr.,Professional Zone,Region 3,,Chapter,Locust Grove,Georgia,United States,caterpillars.promise@gmail.com,478  7875143,33.31127089068947,-83.41959243010801,2026-06-19
a0M6g00000W36Rh,Birmingham Public Schools NSBE Jr.,PCI Zone,Region 4,,Chapter,Birmingham,Michigan,United States,lmartin2@birmingham.k12.mi.us,248  203-3700,43.32160446004815,-84.3450684390336,2026-06-19
a0M6g00000W36Rj,Niger Delta,International Zone,Region 1,,Chapter,Delta State,,Nigeria,,000  000000,8.921796520364564,8.671281843768304,2026-06-19
a0M6g00000W36Rk,Missouri S&T NSBE Jr.,MO Zone,Region 5,,Chapter,Rolla,Missouri,United States,riveraac@mst.edu,573  3414632,38.244322436304294,-92.0357476820353,2026-06-19
a0M6g00000W36Rl,DAPCEP NSBE Jr.,Primary Zone,Region 4,,Chapter,Detroit,Michigan,United States,mreaves@dapcep.org,313  8313050,43.5527653315979,-84.2545902321137,2026-06-19
a0M6g00000W36Rm,BLENDED LEARNING ACADEMY FOR STEM STUDY NSBE Jr.,New England Zone,Region 1,,Chapter,Trumbull,Connecticut,United States,kadebowale@blendedlearningcenter.com,203  895-1095,41.86201588685698,-72.43365361655835,2026-06-19
a0M6g00000W36Ro,Institute Of Management And Technology,International Zone,Region 1,,Chapter,enugu,,Nigeria,wendyberlini@yahoo.com,000  000000,8.891835362142348,8.977577003556721,2026-06-19
a0M6g00000W36Rq,UAlbany NSBE,,,,Chapter,Albany,New York,United States,ualbanynsbepres@gmail.com,347  301-4907,42.215575233946396,-75.0023044412573,2026-06-19
a0M6g00000W36Ru,Chiedza Nsbe Jr,International Zone,Region 5,,Chapter,Harare,,Zimbabwe,director@chiedza.org,-,,,2026-06-19
a0M6g00000W36Rv,All Nations University,International Zone,Region 1,,Chapter,Koforidua,,Ghana,anu-nsbe.gh@gmail.com,000  000000,7.988761727177511,-1.1333783503448056,2026-06-19
a0M6g00000W36Rw,St. Joan Of Arc Catholic High School,Canada Zone,Region 1,,Chapter,MAPLE,Ontario,Canada,,000  000000,51.10578710487267,-85.50427996341573,2026-06-19
a0M6g00000W36Rx,Presbyterian Boys' Secondary School,International Zone,Region 1,,Chapter,Accra,,Ghana,legonpresec@gmail.com,000  000000,7.654199592619989,-1.0256045719969689,2026-06-19
a0M6g00000W36Ry,Freiberg University Of Mining And Technology,International Zone,Region 2,,Chapter,FREIBERG,,Georgia,,000  000000,,,2026-06-19
a0M6g00000W36Rz,Trinidad And Tobago Professionals,International Zone,Region 3,,Chapter,,,United States,,000  000000,40.09973317299972,-98.48839362150792,2026-06-19
a0M6g00000W36S4,University Of The Bahamas,International Zone,Region 3,,Chapter,Nassau,,Bahamas,cord2004@gmail.com,000  000000,,,2026-06-19
a0M6g00000W36S8,Nsbe Aachen,International Zone,Region 2,,Chapter,Aachen,,Germany,president@nsbegermany.org,000  000000,,,2026-06-19
a0M6g00000W36SD,Kaunas University Of Technology,International Zone,Region 2,,Chapter,Kaunas,,Lithuania,imjessey2k@yahoo.com,000  000000,,,2026-06-19
a0M6g00000W36SE,T3-wichita state university,,,,Chapter,,,United States,,,39.84298294292904,-98.62948495722435,2026-06-19
a0M6g00000W36SI,Special Education/Countable,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,39.80338113842203,-98.78300585669963,2026-06-19
a0M6g00000W36SJ,Sapati International Secondary School,International Zone,Region 1,,Chapter,Ilorin,,Nigeria,,000  000000,9.308055114035168,8.464168074297069,2026-06-19
a0M6g00000W36SK,Elkins High School NSBE Jr. Chapter,,,,Chapter,Missouri City,Texas,United States,misha.newsome@fortbendisd.com,832  259-5631,31.20612292970912,-97.3814714919527,2026-06-19
a0M6g00000W36SL,Southmoor Middle School,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,39.88070832941941,-98.32545153753162,2026-06-19
a0M6g00000W36SN,University Of Technology - Jamaica,International Zone,Region 3,,Chapter,kingston 6,,Jamaica,,000  000000,17.963335246715456,-77.03036794513,2026-06-19
a0M6g00000W36SO,Golda Meir School NSBE Jr.,PCI Zone,Region 4,,Chapter,Milwaukee,Wisconsin,United States,gleasotm@milwaukee.k12.wi.us,,44.42913032171951,-89.40738312056676,2026-06-19
a0M6g00000W36SP,RPI,,,,Chapter,,,United States,,,39.94350579666912,-98.33705988810702,2026-06-19
a0M6g00000W36ST,Hunley Park Elementary School NSBE Jr.,Comfort Zone,Region 2,,Chapter,Charleston,South Carolina,United States,nrossington@cischarleston.org,843  767-5914,34.202061203902346,-81.00089300183275,2026-06-19
a0M6g00000W36SX,Wichita State University Nsbe Jr,OK Zone,Region 5,,Chapter,Wichita,Kansas,United States,wsunsbejr@gmail.com,000  000000,38.7463409785967,-96.55528016833738,2026-06-19
a0M6g00000W36Sc,Stellenbosch University,International Zone,Region 5,,Chapter,Matieland,,South Africa,nsbestellenbosch@yahoo.com,000  000000,-30.592490884001588,23.23636429981276,2026-06-19
a0M6g00000W36Sd,North Carolina State University Nsbe Jr.,Comfort Zone,Region 2,,Chapter,Raleigh,North Carolina,United States,ahitchcock@wakebgc.org,000  000000,35.556164150700816,-79.76059285860664,2026-06-19
a0M6g00000W36Sh,University Of Windsor Chapter,Primary Zone,Region 4,,Chapter,Windsor,Ontario,Canada,nsbe@uwindsor.ca,5192533000 ext 5860,50.97795964989367,-85.51515736415361,2026-06-19
a0M6g00000W36Si,University of Central Florida,,,,Chapter,,,United States,,,40.06678731937363,-98.6519130940198,2026-06-19
a0M6g00000W36Sm,University Of Cape Coast,International Zone,Region 1,,Chapter,CAPE COAST,,Ghana,uccnsbe@gmail.com,000  000000,7.872358862590681,-1.201013287266566,2026-06-19
a0M6g00000W36Sn,Northstar At Brookhaven,Primary Zone,Region 4,,Chapter,,,United States,,000  000000,39.82242723400822,-98.36542812705456,2026-06-19
a0M6g00000W36So,Queen's University,,,,Chapter,Kingston,Ontario,Canada,nsbe@engsoc.queensu.ca,613  533-6000,51.53041488244162,-85.62411989756907,2026-06-19
a0M6g00000W36Sp,IDEA,Big Tex Zone,Region 5,,Chapter,Dallas,Texas,United States,arephillips@dallasisd.org,974  792-6800,31.106861511868082,-97.58636964247538,2026-06-19
a0M6g00000W36Sr,Beijing University C/O Alieu-Dumbuya,International Zone,Region 6,,Chapter,HAIDIAN DISTRICT,,Switzerland,,000  000000,,,2026-06-19
a0M6g00000W36Ss,Toris Schools Okearo Ogun Ngr,International Zone,Region 1,,Chapter,Lagos,,Nigeria,torisschools@yahoo.com,000  000000,9.161997295330105,8.638392980835789,2026-06-19
